"Class","Category","Name","FullPath","SizeMB","LastWrite","IsCanonical"
"VENDOR_ARCHIVE","RuneforgeCore","ppge_atlas.meta","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\ppge_atlas.meta","0.048","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","ppge_atlas.zim","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\ppge_atlas.zim","0.636","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","rargray.png","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\rargray.png","0.009","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","redump.csv","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\redump.csv","0.543","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","Roboto_Condensed-Bold.ttf","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\Roboto_Condensed-Bold.ttf","0.14","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","Roboto_Condensed-Italic.ttf","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\Roboto_Condensed-Italic.ttf","0.145","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","Roboto_Condensed-Light.ttf","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\Roboto_Condensed-Light.ttf","0.139","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","Roboto_Condensed-Regular.ttf","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\Roboto_Condensed-Regular.ttf","0.139","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","sfx_achievement_unlocked.wav","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\sfx_achievement_unlocked.wav","0.078","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","sfx_back.wav","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\sfx_back.wav","0.031","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","sfx_confirm.wav","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\sfx_confirm.wav","0.043","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","sfx_leaderbord_submitted.wav","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\sfx_leaderbord_submitted.wav","0.09","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","sfx_select.wav","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\sfx_select.wav","0.026","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","sfx_toggle_off.wav","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\sfx_toggle_off.wav","0.033","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","sfx_toggle_on.wav","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\sfx_toggle_on.wav","0.037","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","zip.png","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\zip.png","0.006","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","vfpu_asin_lut_deltas.dat","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\vfpu\vfpu_asin_lut_deltas.dat","0.493","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","vfpu_asin_lut_indices.dat","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\vfpu\vfpu_asin_lut_indices.dat","0.762","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","vfpu_asin_lut65536.dat","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\vfpu\vfpu_asin_lut65536.dat","0.001","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","vfpu_exp2_lut.dat","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\vfpu\vfpu_exp2_lut.dat","0.25","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","vfpu_exp2_lut65536.dat","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\vfpu\vfpu_exp2_lut65536.dat","0","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","vfpu_log2_lut.dat","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\vfpu\vfpu_log2_lut.dat","2","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","vfpu_log2_lut65536_quadratic.dat","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\vfpu\vfpu_log2_lut65536_quadratic.dat","0","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","vfpu_log2_lut65536.dat","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\vfpu\vfpu_log2_lut65536.dat","0","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","vfpu_rcp_lut.dat","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\vfpu\vfpu_rcp_lut.dat","0.25","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","vfpu_rsqrt_lut.dat","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\vfpu\vfpu_rsqrt_lut.dat","0.25","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","vfpu_sin_lut_delta.dat","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\vfpu\vfpu_sin_lut_delta.dat","0.25","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","vfpu_sin_lut_exceptions.dat","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\vfpu\vfpu_sin_lut_exceptions.dat","0.083","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","vfpu_sin_lut_interval_delta.dat","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\vfpu\vfpu_sin_lut_interval_delta.dat","0.125","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","vfpu_sin_lut8192.dat","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\vfpu\vfpu_sin_lut8192.dat","0.004","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","vfpu_sqrt_lut.dat","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\vfpu\vfpu_sqrt_lut.dat","0.25","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","index.html","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\upload\index.html","0.011","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","bg.png","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\ui_images\bg.png","0.002","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","drop_shadow.png","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\ui_images\drop_shadow.png","0.002","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","icon_gold.png","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\ui_images\icon_gold.png","0.005","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","icon.png","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\ui_images\icon.png","0.006","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","images.svg","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\ui_images\images.svg","0.257","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","psp_display.png","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\ui_images\psp_display.png","0","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","retroachievements_logo.png","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\ui_images\retroachievements_logo.png","0.004","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","stick_line.png","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\ui_images\stick_line.png","0.009","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","stick.png","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\ui_images\stick.png","0.003","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","svg_sources.txt","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\ui_images\svg_sources.txt","0","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","1995.ini","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\themes\1995.ini","0.001","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","alpine.ini","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\themes\alpine.ini","0.001","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","defaultthemes.ini","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\themes\defaultthemes.ini","0.002","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","slateforest.ini","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\themes\slateforest.ini","0.001","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","strawberry.ini","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\themes\strawberry.ini","0.001","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","vinewood.ini","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\themes\vinewood.ini","0.001","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","4xhqglsl.fsh","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\shaders\4xhqglsl.fsh","0.002","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","4xhqglsl.vsh","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\shaders\4xhqglsl.vsh","0.001","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","5xBR-lv2.fsh","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\shaders\5xBR-lv2.fsh","0.009","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","5xBR.fsh","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\shaders\5xBR.fsh","0.005","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","5xBR.vsh","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\shaders\5xBR.vsh","0.001","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","aacolor.fsh","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\shaders\aacolor.fsh","0.002","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","aacolor.vsh","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\shaders\aacolor.vsh","0.001","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","bloom.fsh","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\shaders\bloom.fsh","0.001","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","bloomnoblur.fsh","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\shaders\bloomnoblur.fsh","0.001","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","cartoon.fsh","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\shaders\cartoon.fsh","0.001","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","cartoon.vsh","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\shaders\cartoon.vsh","0.001","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","colorcorrection.fsh","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\shaders\colorcorrection.fsh","0","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","crt.fsh","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\shaders\crt.fsh","0.001","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","defaultshaders.ini","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\shaders\defaultshaders.ini","0.006","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","fakereflections.fsh","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\shaders\fakereflections.fsh","0.001","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","fsr_easu.fsh","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\shaders\fsr_easu.fsh","0.007","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","fsr_rcas.fsh","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\shaders\fsr_rcas.fsh","0.004","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","fxaa.fsh","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\shaders\fxaa.fsh","0.002","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","fxaa.vsh","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\shaders\fxaa.vsh","0","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","GaussianDownscale.fsh","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\shaders\GaussianDownscale.fsh","0.003","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","natural.fsh","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\shaders\natural.fsh","0.002","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","natural.vsh","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\shaders\natural.vsh","0.001","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","naturalA.fsh","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\shaders\naturalA.fsh","0.001","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","naturalA.vsh","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\shaders\naturalA.vsh","0","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","persistence.fsh","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\shaders\persistence.fsh","0","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","psp_color.fsh","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\shaders\psp_color.fsh","0.001","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","scanlines.fsh","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\shaders\scanlines.fsh","0.001","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","sharpen.fsh","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\shaders\sharpen.fsh","0","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","stereo_red_blue.fsh","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\shaders\stereo_red_blue.fsh","0.001","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","stereo_sbs.fsh","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\shaders\stereo_sbs.fsh","0","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","tex_2xbrz.csh","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\shaders\tex_2xbrz.csh","0.015","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","tex_4xbrz.csh","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\shaders\tex_4xbrz.csh","0.015","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","tex_mmpx_adv.csh","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\shaders\tex_mmpx_adv.csh","0.047","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","tex_mmpx.csh","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\shaders\tex_mmpx.csh","0.005","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","upscale_bicubic.fsh","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\shaders\upscale_bicubic.fsh","0.002","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","upscale_bicubic.vsh","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\shaders\upscale_bicubic.vsh","0","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","upscale_sharp_bilinear.fsh","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\shaders\upscale_sharp_bilinear.fsh","0.001","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","upscale_sharp_bilinear.vsh","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\shaders\upscale_sharp_bilinear.vsh","0","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","upscale_spline36.fsh","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\shaders\upscale_spline36.fsh","0.003","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","upscale_spline36.vsh","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\shaders\upscale_spline36.vsh","0","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","videoAA.fsh","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\shaders\videoAA.fsh","0.006","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","vignette.fsh","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\shaders\vignette.fsh","0.001","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","ppsspp.xml","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\mime\ppsspp.xml","0.001","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","ar_AE.ini","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\lang\ar_AE.ini","0.072","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","az_AZ.ini","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\lang\az_AZ.ini","0.069","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","be_BY.ini","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\lang\be_BY.ini","0.073","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","bg_BG.ini","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\lang\bg_BG.ini","0.073","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","ca_ES.ini","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\lang\ca_ES.ini","0.063","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","cz_CZ.ini","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\lang\cz_CZ.ini","0.063","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","da_DK.ini","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\lang\da_DK.ini","0.061","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","de_DE.ini","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\lang\de_DE.ini","0.067","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","dr_ID.ini","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\lang\dr_ID.ini","0.061","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","en_US.ini","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\lang\en_US.ini","0.061","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","es_ES.ini","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\lang\es_ES.ini","0.069","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","es_LA.ini","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\lang\es_LA.ini","0.067","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","fa_IR.ini","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\lang\fa_IR.ini","0.073","15/03/2026 11:52:35 a. m.","True"
"VENDOR_ARCHIVE","RuneforgeCore","fi_FI.ini","C:\RUNEFOGE_PRO\runeforge-mvp\runeforge-mvp\retro\_downloads\PPSSPPWindowsARM64\assets\lang\fi_FI.ini","0.065","15/03/2026 11:52:35 a. m.","True"
