"DryRun","SourceExists","TipoVisual","Nombre","Relativo","RutaOrigen","DestinoPrevisto","Extension","TamanoPlanBytes","TamanoRealBytes","LastWrite","Riesgo","Motivo"
"NO_COPY","True","cctv_coverage_map","Gemini_Generated_Image_b5lbxqb5lbxqb5lb.png","Nueva carpeta (3)\CCTV\Gemini_Generated_Image_b5lbxqb5lbxqb5lb.png","G:\Nueva carpeta (3)\CCTV\Gemini_Generated_Image_b5lbxqb5lbxqb5lb.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__Gemini_Generated_Image_b5lbxqb5lbxqb5lb.png",".png","7419475","7419475","2026-01-06T01:59:38.4750000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","Gemini_Generated_Image_cbt5yxcbt5yxcbt5.png","Nueva carpeta (3)\CCTV\Gemini_Generated_Image_cbt5yxcbt5yxcbt5.png","G:\Nueva carpeta (3)\CCTV\Gemini_Generated_Image_cbt5yxcbt5yxcbt5.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__Gemini_Generated_Image_cbt5yxcbt5yxcbt5.png",".png","7155431","7155431","2026-01-06T02:03:53.3030000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","Gemini_Generated_Image_fegvwofegvwofegv.png","Nueva carpeta (3)\CCTV\Gemini_Generated_Image_fegvwofegvwofegv.png","G:\Nueva carpeta (3)\CCTV\Gemini_Generated_Image_fegvwofegvwofegv.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__Gemini_Generated_Image_fegvwofegvwofegv.png",".png","2240052","2240052","2026-01-06T02:12:42.3250000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","Gemini_Generated_Image_pgwmeopgwmeopgwm.png","Nueva carpeta (3)\CCTV\Gemini_Generated_Image_pgwmeopgwmeopgwm.png","G:\Nueva carpeta (3)\CCTV\Gemini_Generated_Image_pgwmeopgwmeopgwm.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__Gemini_Generated_Image_pgwmeopgwmeopgwm.png",".png","5783651","5783651","2026-01-06T01:55:33.4230000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","Gemini_Generated_Image_x8c6ggx8c6ggx8c6.png","Nueva carpeta (3)\CCTV\Gemini_Generated_Image_x8c6ggx8c6ggx8c6.png","G:\Nueva carpeta (3)\CCTV\Gemini_Generated_Image_x8c6ggx8c6ggx8c6.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__Gemini_Generated_Image_x8c6ggx8c6ggx8c6.png",".png","6618730","6618730","2026-01-06T02:50:05.6720000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","OFI.png","Nueva carpeta (3)\CCTV\OFI.png","G:\Nueva carpeta (3)\CCTV\OFI.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__OFI.png",".png","2657123","2657123","2026-01-09T01:01:10.3370000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","unnamed (1).jpg","Nueva carpeta (3)\CCTV\unnamed (1).jpg","G:\Nueva carpeta (3)\CCTV\unnamed (1).jpg","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__unnamed (1).jpg",".jpg","202244","202244","2026-01-06T04:18:29.9030000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","unnamed.jpg","Nueva carpeta (3)\CCTV\unnamed.jpg","G:\Nueva carpeta (3)\CCTV\unnamed.jpg","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__unnamed.jpg",".jpg","200337","200337","2026-01-06T04:18:02.8890000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","ZONAS CCTV.png","Nueva carpeta (3)\CCTV\ZONAS CCTV.png","G:\Nueva carpeta (3)\CCTV\ZONAS CCTV.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__ZONAS CCTV.png",".png","2841926","2841926","2026-01-08T11:35:54.8310000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","ZONAS.png","Nueva carpeta (3)\CCTV\ZONAS.png","G:\Nueva carpeta (3)\CCTV\ZONAS.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__ZONAS.png",".png","485545","485545","2026-01-09T01:00:54.3260000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","CCTV_Layout_PENDIENTE.xlsx","Nueva carpeta (3)\CCTV\CCTV_ACTUALIZADO\CCTV_Layout_PENDIENTE.xlsx","G:\Nueva carpeta (3)\CCTV\CCTV_ACTUALIZADO\CCTV_Layout_PENDIENTE.xlsx","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__CCTV_ACTUALIZADO__CCTV_Layout_PENDIENTE.xlsx",".xlsx","6093","6093","2026-01-09T08:34:30.0000000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","Gemini_Generated_Image_otvgw6otvgw6otvg.png","Nueva carpeta (3)\CCTV\FOTODS\Gemini_Generated_Image_otvgw6otvgw6otvg.png","G:\Nueva carpeta (3)\CCTV\FOTODS\Gemini_Generated_Image_otvgw6otvgw6otvg.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__FOTODS__Gemini_Generated_Image_otvgw6otvgw6otvg.png",".png","9135711","9135711","2026-01-11T00:36:01.3760000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","base_mejorada_mas_detalle_2x.png","Nueva carpeta (3)\CCTV\NAVE TALLER\base_mejorada_mas_detalle_2x.png","G:\Nueva carpeta (3)\CCTV\NAVE TALLER\base_mejorada_mas_detalle_2x.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__NAVE TALLER__base_mejorada_mas_detalle_2x.png",".png","3643595","3643595","2026-01-06T12:52:04.0460000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","Gemini_Generated_Image_9g6qju9g6qju9g6q.png","Nueva carpeta (3)\CCTV\NAVE TALLER\Gemini_Generated_Image_9g6qju9g6qju9g6q.png","G:\Nueva carpeta (3)\CCTV\NAVE TALLER\Gemini_Generated_Image_9g6qju9g6qju9g6q.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__NAVE TALLER__Gemini_Generated_Image_9g6qju9g6qju9g6q.png",".png","1645086","1645086","2026-01-06T04:47:21.2340000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","Gemini_Generated_Image_l85f3pl85f3pl85f.png","Nueva carpeta (3)\CCTV\NAVE TALLER\Gemini_Generated_Image_l85f3pl85f3pl85f.png","G:\Nueva carpeta (3)\CCTV\NAVE TALLER\Gemini_Generated_Image_l85f3pl85f3pl85f.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__NAVE TALLER__Gemini_Generated_Image_l85f3pl85f3pl85f.png",".png","5853204","5853204","2026-01-06T04:54:56.6490000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","Gemini_Generated_Image_mxc074mxc074mxc0.png","Nueva carpeta (3)\CCTV\NAVE TALLER\Gemini_Generated_Image_mxc074mxc074mxc0.png","G:\Nueva carpeta (3)\CCTV\NAVE TALLER\Gemini_Generated_Image_mxc074mxc074mxc0.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__NAVE TALLER__Gemini_Generated_Image_mxc074mxc074mxc0.png",".png","1817045","1817045","2026-01-06T04:46:00.3140000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","nave 1.png","Nueva carpeta (3)\CCTV\NAVE TALLER\nave 1.png","G:\Nueva carpeta (3)\CCTV\NAVE TALLER\nave 1.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__NAVE TALLER__nave 1.png",".png","2432474","2432474","2026-01-06T05:23:31.3350000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","ZONAS CCTV.png","Nueva carpeta (3)\CCTV\NAVE TALLER\ZONAS CCTV.png","G:\Nueva carpeta (3)\CCTV\NAVE TALLER\ZONAS CCTV.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__NAVE TALLER__ZONAS CCTV.png",".png","2849860","2849860","2026-01-06T13:14:20.1530000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","ChatGPT Image 6 ene 2026, 03_00_11 a.m..png","Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 03_00_11 a.m..png","G:\Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 03_00_11 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 03_00_11 a.m..png",".png","2129055","2129055","2026-01-06T03:00:12.6170000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","ChatGPT Image 6 ene 2026, 03_02_37 a.m..png","Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 03_02_37 a.m..png","G:\Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 03_02_37 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 03_02_37 a.m..png",".png","2309152","2309152","2026-01-06T03:02:41.8800000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","ChatGPT Image 6 ene 2026, 03_04_40 a.m..png","Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 03_04_40 a.m..png","G:\Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 03_04_40 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 03_04_40 a.m..png",".png","2520787","2520787","2026-01-06T03:04:43.9860000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","ChatGPT Image 6 ene 2026, 03_06_29 a.m..png","Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 03_06_29 a.m..png","G:\Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 03_06_29 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 03_06_29 a.m..png",".png","2377703","2377703","2026-01-06T03:06:32.8100000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","ChatGPT Image 6 ene 2026, 03_10_30 a.m..png","Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 03_10_30 a.m..png","G:\Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 03_10_30 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 03_10_30 a.m..png",".png","2377703","2377703","2026-01-06T03:10:33.8600000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","ChatGPT Image 6 ene 2026, 03_10_39 a.m..png","Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 03_10_39 a.m..png","G:\Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 03_10_39 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 03_10_39 a.m..png",".png","2486249","2486249","2026-01-06T03:10:42.2180000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","ChatGPT Image 6 ene 2026, 04_05_53 a.m..png","Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_05_53 a.m..png","G:\Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_05_53 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 04_05_53 a.m..png",".png","2329910","2329910","2026-01-06T04:05:57.9270000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","ChatGPT Image 6 ene 2026, 04_06_11 a.m..png","Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_06_11 a.m..png","G:\Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_06_11 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 04_06_11 a.m..png",".png","2246310","2246310","2026-01-06T04:06:16.4850000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","ChatGPT Image 6 ene 2026, 04_07_03 a.m..png","Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_07_03 a.m..png","G:\Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_07_03 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 04_07_03 a.m..png",".png","2309152","2309152","2026-01-06T04:07:07.8290000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","ChatGPT Image 6 ene 2026, 04_07_09 a.m..png","Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_07_09 a.m..png","G:\Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_07_09 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 04_07_09 a.m..png",".png","2129055","2129055","2026-01-06T04:07:12.6940000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","ChatGPT Image 6 ene 2026, 04_07_14 a.m. - copia.png","Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_07_14 a.m. - copia.png","G:\Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_07_14 a.m. - copia.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 04_07_14 a.m. - copia.png",".png","2129055","2129055","2026-01-06T04:07:17.9700000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","ChatGPT Image 6 ene 2026, 04_07_14 a.m..png","Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_07_14 a.m..png","G:\Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_07_14 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 04_07_14 a.m..png",".png","2129055","2129055","2026-01-06T04:07:17.9700000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","ChatGPT Image 6 ene 2026, 04_07_21 a.m..png","Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_07_21 a.m..png","G:\Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_07_21 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 04_07_21 a.m..png",".png","2377703","2377703","2026-01-06T04:07:26.1440000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","ChatGPT Image 6 ene 2026, 04_07_32 a.m..png","Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_07_32 a.m..png","G:\Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_07_32 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 04_07_32 a.m..png",".png","2129055","2129055","2026-01-06T04:07:36.4500000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","Gemini_Generated_Image_x8c6ggx8c6ggx8c6.png","Nueva carpeta (3)\CCTV\OFICINAS\Gemini_Generated_Image_x8c6ggx8c6ggx8c6.png","G:\Nueva carpeta (3)\CCTV\OFICINAS\Gemini_Generated_Image_x8c6ggx8c6ggx8c6.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__OFICINAS__Gemini_Generated_Image_x8c6ggx8c6ggx8c6.png",".png","2129055","2129055","2026-01-06T03:00:50.5180000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","PANTA ALTA 2.png","Nueva carpeta (3)\CCTV\OFICINAS\PANTA ALTA 2.png","G:\Nueva carpeta (3)\CCTV\OFICINAS\PANTA ALTA 2.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__OFICINAS__PANTA ALTA 2.png",".png","10151842","10151842","2026-01-06T12:53:27.1410000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","camera_plan_source.xlsx","Nueva carpeta (3)\CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE\camera_plan_source.xlsx","G:\Nueva carpeta (3)\CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE\camera_plan_source.xlsx","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE__camera_plan_source.xlsx",".xlsx","6093","6093","2026-01-09T08:38:40.0000000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","camera_plan.json","Nueva carpeta (3)\CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE\camera_plan.json","G:\Nueva carpeta (3)\CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE\camera_plan.json","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE__camera_plan.json",".json","10011","10011","2026-01-09T08:38:40.0000000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","ground_source.png","Nueva carpeta (3)\CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE\ground_source.png","G:\Nueva carpeta (3)\CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE\ground_source.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE__ground_source.png",".png","2283118","2283118","2026-01-09T08:38:40.0000000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","ground.jpg","Nueva carpeta (3)\CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE\ground.jpg","G:\Nueva carpeta (3)\CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE\ground.jpg","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE__ground.jpg",".jpg","377543","377543","2026-01-09T08:38:40.0000000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","scene.json","Nueva carpeta (3)\CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE\scene.json","G:\Nueva carpeta (3)\CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE\scene.json","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v11_REPORTE__scene.json",".json","574","574","2026-01-09T08:38:40.0000000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","ground_source.png","Nueva carpeta (3)\CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v7\ground_source.png","G:\Nueva carpeta (3)\CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v7\ground_source.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v7__ground_source.png",".png","2283118","2283118","2026-01-08T23:21:14.0000000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","ground.jpg","Nueva carpeta (3)\CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v7\ground.jpg","G:\Nueva carpeta (3)\CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v7\ground.jpg","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v7__ground.jpg",".jpg","377543","377543","2026-01-08T23:21:14.0000000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","scene.json","Nueva carpeta (3)\CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v7\scene.json","G:\Nueva carpeta (3)\CCTV\VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v7\scene.json","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__VISOR_BASE_FINAL_TU_IMAGEN_BRIGHT_v7__scene.json",".json","574","574","2026-01-08T23:21:14.0000000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","camera_plan_source.xlsx","Nueva carpeta (3)\CCTV\VISOR_TGL_ULTIMO_v13\camera_plan_source.xlsx","G:\Nueva carpeta (3)\CCTV\VISOR_TGL_ULTIMO_v13\camera_plan_source.xlsx","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__VISOR_TGL_ULTIMO_v13__camera_plan_source.xlsx",".xlsx","6093","6093","2026-01-09T03:31:00.0000000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
"NO_COPY","True","cctv_coverage_map","camera_plan.json","Nueva carpeta (3)\CCTV\VISOR_TGL_ULTIMO_v13\camera_plan.json","G:\Nueva carpeta (3)\CCTV\VISOR_TGL_ULTIMO_v13\camera_plan.json","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__VISOR_TGL_ULTIMO_v13__camera_plan.json",".json","10011","10011","2026-01-09T03:31:00.0000000-06:00","MEDIO","Recurso visual/layout/CCTV/mapa/KML"
