"Status","TipoVisual","Origen","Destino","Sha256Origen","Sha256Destino","BytesDestino","Relativo"
"COPIED","croquis_to_blueprint","G:\abasolo satelite.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\croquis_to_blueprint\abasolo satelite.png","A0CC15FA50CF74DC75F9B81AACCDCE4E6A9A41F8C44DAE2C4ED5B5AAAA444465","A0CC15FA50CF74DC75F9B81AACCDCE4E6A9A41F8C44DAE2C4ED5B5AAAA444465","3432875","abasolo satelite.png"
"COPIED","croquis_to_blueprint","G:\abasolo.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\croquis_to_blueprint\abasolo.png","A38B6CCBFB983A4D2F5F36DDFC15560587EB9229CC1334C3C138C2928D1A9362","A38B6CCBFB983A4D2F5F36DDFC15560587EB9229CC1334C3C138C2928D1A9362","509596","abasolo.png"
"COPIED","croquis_to_blueprint","G:\tienda.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\croquis_to_blueprint\tienda.png","36790F6F009E0A4290AFD8360F650D020C7EE809FCB8A6FA76C2E3479BDE271F","36790F6F009E0A4290AFD8360F650D020C7EE809FCB8A6FA76C2E3479BDE271F","2313144","tienda.png"
"COPIED","croquis_to_blueprint","G:\tula.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\croquis_to_blueprint\tula.png","B486866CA557AF92DE3ED3BC5B315FFE41622138DFFFCB6F4746AB06E8451932","B486866CA557AF92DE3ED3BC5B315FFE41622138DFFFCB6F4746AB06E8451932","3634163","tula.png"
"COPIED","geo_route_or_sector_map","G:\CCTB_tgl_bases\ABASOLO.kml","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\geo_route_or_sector_map\CCTB_tgl_bases__ABASOLO.kml","D8BE5A9138CF4321E2CEA6A0D218FBE3FE68732F301D3B63AD18896A554246F1","D8BE5A9138CF4321E2CEA6A0D218FBE3FE68732F301D3B63AD18896A554246F1","678","CCTB_tgl_bases\ABASOLO.kml"
"COPIED","geo_route_or_sector_map","G:\CCTB_tgl_bases\TULA.kml","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\geo_route_or_sector_map\CCTB_tgl_bases__TULA.kml","9E1931CA7068B6155A2D2DA038567A52B6CC129043093BE1C200656848A047D8","9E1931CA7068B6155A2D2DA038567A52B6CC129043093BE1C200656848A047D8","729","CCTB_tgl_bases\TULA.kml"
"COPIED","cctv_coverage_map","G:\CCTB_tgl_bases\cctv-pin\ABASOLO.kml","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTB_tgl_bases__cctv-pin__ABASOLO.kml","D8BE5A9138CF4321E2CEA6A0D218FBE3FE68732F301D3B63AD18896A554246F1","D8BE5A9138CF4321E2CEA6A0D218FBE3FE68732F301D3B63AD18896A554246F1","678","CCTB_tgl_bases\cctv-pin\ABASOLO.kml"
"COPIED","cctv_coverage_map","G:\CCTB_tgl_bases\cctv-pin\TULA.kml","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTB_tgl_bases__cctv-pin__TULA.kml","9E1931CA7068B6155A2D2DA038567A52B6CC129043093BE1C200656848A047D8","9E1931CA7068B6155A2D2DA038567A52B6CC129043093BE1C200656848A047D8","729","CCTB_tgl_bases\cctv-pin\TULA.kml"
"COPIED","cctv_coverage_map","G:\CCTB_tgl_bases\cctv-pin_v2\ABASOLO.kml","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTB_tgl_bases__cctv-pin_v2__ABASOLO.kml","D8BE5A9138CF4321E2CEA6A0D218FBE3FE68732F301D3B63AD18896A554246F1","D8BE5A9138CF4321E2CEA6A0D218FBE3FE68732F301D3B63AD18896A554246F1","678","CCTB_tgl_bases\cctv-pin_v2\ABASOLO.kml"
"COPIED","cctv_coverage_map","G:\CCTB_tgl_bases\cctv-pin_v2\TULA.kml","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTB_tgl_bases__cctv-pin_v2__TULA.kml","9E1931CA7068B6155A2D2DA038567A52B6CC129043093BE1C200656848A047D8","9E1931CA7068B6155A2D2DA038567A52B6CC129043093BE1C200656848A047D8","729","CCTB_tgl_bases\cctv-pin_v2\TULA.kml"
"COPIED","cctv_coverage_map","G:\CCTB_tgl_bases\cctv-pin_v4\ABASOLO.kml","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTB_tgl_bases__cctv-pin_v4__ABASOLO.kml","D8BE5A9138CF4321E2CEA6A0D218FBE3FE68732F301D3B63AD18896A554246F1","D8BE5A9138CF4321E2CEA6A0D218FBE3FE68732F301D3B63AD18896A554246F1","678","CCTB_tgl_bases\cctv-pin_v4\ABASOLO.kml"
"COPIED","cctv_coverage_map","G:\CCTB_tgl_bases\cctv-pin_v4\TULA.kml","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTB_tgl_bases__cctv-pin_v4__TULA.kml","9E1931CA7068B6155A2D2DA038567A52B6CC129043093BE1C200656848A047D8","9E1931CA7068B6155A2D2DA038567A52B6CC129043093BE1C200656848A047D8","729","CCTB_tgl_bases\cctv-pin_v4\TULA.kml"
"COPIED","cctv_coverage_map","G:\CCTV\c95a38fb-4622-46f4-a1b6-cdbaf40e1ee2.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__c95a38fb-4622-46f4-a1b6-cdbaf40e1ee2.png","3BA7A1E0B3273EA9D1D7C70C96BE739A28A22529FABC024FEC42A365C6805002","3BA7A1E0B3273EA9D1D7C70C96BE739A28A22529FABC024FEC42A365C6805002","1002927","CCTV\c95a38fb-4622-46f4-a1b6-cdbaf40e1ee2.png"
"COPIED","cctv_coverage_map","G:\CCTV\CCTV_Layout_2026-01-09T09-06-30-657Z.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__CCTV_Layout_2026-01-09T09-06-30-657Z.png","C457247E7E7EC0253838ECE59BE134AFFBB70F88BC464FF7614A3A20E9C68B2D","C457247E7E7EC0253838ECE59BE134AFFBB70F88BC464FF7614A3A20E9C68B2D","2697664","CCTV\CCTV_Layout_2026-01-09T09-06-30-657Z.png"
"COPIED","cctv_coverage_map","G:\CCTV\CCTV_Layout_2026-01-09T09-23-31-998Z.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__CCTV_Layout_2026-01-09T09-23-31-998Z.png","FE94BEA0A62544EE328E490C1C232A564A3826B92C2A46E65C1FA7E20A3D4376","FE94BEA0A62544EE328E490C1C232A564A3826B92C2A46E65C1FA7E20A3D4376","1485064","CCTV\CCTV_Layout_2026-01-09T09-23-31-998Z.png"
"COPIED","cctv_coverage_map","G:\CCTV\CCTV_Layout_2026-01-09T17-13-42-035Z.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__CCTV_Layout_2026-01-09T17-13-42-035Z.png","3F0F1348D826D55F6E1F6BCFEF4089870F6279300AC89BBB516F7A01F4824B76","3F0F1348D826D55F6E1F6BCFEF4089870F6279300AC89BBB516F7A01F4824B76","1128506","CCTV\CCTV_Layout_2026-01-09T17-13-42-035Z.png"
"COPIED","cctv_coverage_map","G:\CCTV\CCTV_Layout_PENDIENTE.xlsx","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__CCTV_Layout_PENDIENTE.xlsx","47F24119FF18D66629B41E4188D4137DDF601C66C6F606CD0077486645827A8B","47F24119FF18D66629B41E4188D4137DDF601C66C6F606CD0077486645827A8B","6093","CCTV\CCTV_Layout_PENDIENTE.xlsx"
"COPIED","cctv_coverage_map","G:\CCTV\CCTV_layout_vista_superior_v4plus.json","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__CCTV_layout_vista_superior_v4plus.json","08A3B3CC4085F1C44621B0E22AA3CDD411DABEB668C8CF4289EDCF1F62E9B209","08A3B3CC4085F1C44621B0E22AA3CDD411DABEB668C8CF4289EDCF1F62E9B209","4331","CCTV\CCTV_layout_vista_superior_v4plus.json"
"COPIED","cctv_coverage_map","G:\CCTV\CCTV_Proyecto.xlsx","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__CCTV_Proyecto.xlsx","BAE19925C35B27CFE47BCD95FC7E5BCA367320D167A97E0FDB2C7F3764AFB8BD","BAE19925C35B27CFE47BCD95FC7E5BCA367320D167A97E0FDB2C7F3764AFB8BD","6431","CCTV\CCTV_Proyecto.xlsx"
"COPIED","cctv_coverage_map","G:\CCTV\ChatGPT Image 6 ene 2026, 02_14_28 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__ChatGPT Image 6 ene 2026, 02_14_28 a.m..png","22167B233E3996630F239E94056B30906B29E7AA58045EFD455C039C5F33F99E","22167B233E3996630F239E94056B30906B29E7AA58045EFD455C039C5F33F99E","1024026","CCTV\ChatGPT Image 6 ene 2026, 02_14_28 a.m..png"
"COPIED","cctv_coverage_map","G:\CCTV\ChatGPT Image 6 ene 2026, 02_38_17 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__ChatGPT Image 6 ene 2026, 02_38_17 a.m..png","22167B233E3996630F239E94056B30906B29E7AA58045EFD455C039C5F33F99E","22167B233E3996630F239E94056B30906B29E7AA58045EFD455C039C5F33F99E","1024026","CCTV\ChatGPT Image 6 ene 2026, 02_38_17 a.m..png"
"COPIED","cctv_coverage_map","G:\CCTV\ChatGPT Image 6 ene 2026, 02_39_16 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__ChatGPT Image 6 ene 2026, 02_39_16 a.m..png","B050553126379213275B42F5135B1E0F9137E9B925467370F6D3801D204D7DB8","B050553126379213275B42F5135B1E0F9137E9B925467370F6D3801D204D7DB8","901848","CCTV\ChatGPT Image 6 ene 2026, 02_39_16 a.m..png"
"COPIED","cctv_coverage_map","G:\CCTV\ChatGPT Image 6 ene 2026, 04_05_12 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__ChatGPT Image 6 ene 2026, 04_05_12 a.m..png","64E5F16099A982ABC77DC9B158D9FFBA482AC787F7187F689F6CEDA50BEC3CCB","64E5F16099A982ABC77DC9B158D9FFBA482AC787F7187F689F6CEDA50BEC3CCB","2753486","CCTV\ChatGPT Image 6 ene 2026, 04_05_12 a.m..png"
"COPIED","cctv_coverage_map","G:\CCTV\ChatGPT Image 6 ene 2026, 04_06_34 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__ChatGPT Image 6 ene 2026, 04_06_34 a.m..png","B050553126379213275B42F5135B1E0F9137E9B925467370F6D3801D204D7DB8","B050553126379213275B42F5135B1E0F9137E9B925467370F6D3801D204D7DB8","901848","CCTV\ChatGPT Image 6 ene 2026, 04_06_34 a.m..png"
"COPIED","cctv_coverage_map","G:\CCTV\ChatGPT Image 6 ene 2026, 04_36_48 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__ChatGPT Image 6 ene 2026, 04_36_48 a.m..png","86CF46B1747DC8837832359DAB88A91743D9CA63034B3380C1CC733784DFFEAE","86CF46B1747DC8837832359DAB88A91743D9CA63034B3380C1CC733784DFFEAE","1301873","CCTV\ChatGPT Image 6 ene 2026, 04_36_48 a.m..png"
"COPIED","cctv_coverage_map","G:\CCTV\ChatGPT Image 6 ene 2026, 04_53_42 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__ChatGPT Image 6 ene 2026, 04_53_42 a.m..png","6757E25E2BD0DF2FF1E5BDB31DE82872992711C99547EFEB283A54650E4821A0","6757E25E2BD0DF2FF1E5BDB31DE82872992711C99547EFEB283A54650E4821A0","1516928","CCTV\ChatGPT Image 6 ene 2026, 04_53_42 a.m..png"
"COPIED","cctv_coverage_map","G:\CCTV\ChatGPT Image 6 ene 2026, 04_57_04 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__ChatGPT Image 6 ene 2026, 04_57_04 a.m..png","5701263FD36A02F668425831D9CB56515BD40B6CE422EBF26B391C7532AB847E","5701263FD36A02F668425831D9CB56515BD40B6CE422EBF26B391C7532AB847E","1827475","CCTV\ChatGPT Image 6 ene 2026, 04_57_04 a.m..png"
"COPIED","cctv_coverage_map","G:\CCTV\ChatGPT Image 6 ene 2026, 04_57_56 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__ChatGPT Image 6 ene 2026, 04_57_56 a.m..png","3B9628E0C1193B4153917B3DE0D63D6DB3CD89E3B2553EFBCECF6780431CC8A4","3B9628E0C1193B4153917B3DE0D63D6DB3CD89E3B2553EFBCECF6780431CC8A4","1079450","CCTV\ChatGPT Image 6 ene 2026, 04_57_56 a.m..png"
"COPIED","cctv_coverage_map","G:\CCTV\ChatGPT Image 9 ene 2026, 01_01_26 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__ChatGPT Image 9 ene 2026, 01_01_26 a.m..png","7C40A46610712402CB4F683FC69240F672ED8A090EB966EC127323AB644CFDE5","7C40A46610712402CB4F683FC69240F672ED8A090EB966EC127323AB644CFDE5","2871570","CCTV\ChatGPT Image 9 ene 2026, 01_01_26 a.m..png"
"COPIED","cctv_coverage_map","G:\CCTV\ChatGPT Image 9 ene 2026, 01_01_41 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__ChatGPT Image 9 ene 2026, 01_01_41 a.m..png","4947B163840DCAD3DB61044F72E0246867861B622C76E2ED07B4B760A0A1D460","4947B163840DCAD3DB61044F72E0246867861B622C76E2ED07B4B760A0A1D460","2765293","CCTV\ChatGPT Image 9 ene 2026, 01_01_41 a.m..png"
"COPIED","cctv_coverage_map","G:\CCTV\ChatGPT Image 9 ene 2026, 01_04_33 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__ChatGPT Image 9 ene 2026, 01_04_33 a.m..png","C0662068FF3013EC877AB363AF0C893F9A0E18792167AE03035EB501B199ECB4","C0662068FF3013EC877AB363AF0C893F9A0E18792167AE03035EB501B199ECB4","2520837","CCTV\ChatGPT Image 9 ene 2026, 01_04_33 a.m..png"
"COPIED","cctv_coverage_map","G:\CCTV\e.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__e.png","4E2BF42971472E2987666B52E4701C5D01E72BF8EC5978D848271AB9308D403C","4E2BF42971472E2987666B52E4701C5D01E72BF8EC5978D848271AB9308D403C","2164862","CCTV\e.png"
"COPIED","cctv_coverage_map","G:\CCTV\Gemini_Generated_Image_7aox5f7aox5f7aox.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__Gemini_Generated_Image_7aox5f7aox5f7aox.png","A2AA7D37ECD359C2D82205042A4277DDC993C6E608187C02EFE72D67F8CBB33B","A2AA7D37ECD359C2D82205042A4277DDC993C6E608187C02EFE72D67F8CBB33B","2108179","CCTV\Gemini_Generated_Image_7aox5f7aox5f7aox.png"
"COPIED","cctv_coverage_map","G:\CCTV\Gemini_Generated_Image_b5lbxqb5lbxqb5lb.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__Gemini_Generated_Image_b5lbxqb5lbxqb5lb.png","B7F169C182C51B625A819A947F98A5BC509E54CEF0228A8D059950D89F891641","B7F169C182C51B625A819A947F98A5BC509E54CEF0228A8D059950D89F891641","7419475","CCTV\Gemini_Generated_Image_b5lbxqb5lbxqb5lb.png"
"COPIED","cctv_coverage_map","G:\CCTV\Gemini_Generated_Image_cbt5yxcbt5yxcbt5.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__Gemini_Generated_Image_cbt5yxcbt5yxcbt5.png","73E6F0076EE334AAB7EFE573FAA3A6AC601816166ACE142014C8A44B310E476A","73E6F0076EE334AAB7EFE573FAA3A6AC601816166ACE142014C8A44B310E476A","7155431","CCTV\Gemini_Generated_Image_cbt5yxcbt5yxcbt5.png"
"COPIED","cctv_coverage_map","G:\CCTV\Gemini_Generated_Image_fegvwofegvwofegv.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__Gemini_Generated_Image_fegvwofegvwofegv.png","AE222FD57859B4D96274AE3DB9427BA46F2155FD595C087C493503D0E3D42239","AE222FD57859B4D96274AE3DB9427BA46F2155FD595C087C493503D0E3D42239","2240052","CCTV\Gemini_Generated_Image_fegvwofegvwofegv.png"
"COPIED","cctv_coverage_map","G:\CCTV\Gemini_Generated_Image_pgwmeopgwmeopgwm.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__Gemini_Generated_Image_pgwmeopgwmeopgwm.png","A7CB78ED1901339C0074EB63BEDD6E08B40B22894D2FA9628768AC3B55B5E04F","A7CB78ED1901339C0074EB63BEDD6E08B40B22894D2FA9628768AC3B55B5E04F","5783651","CCTV\Gemini_Generated_Image_pgwmeopgwmeopgwm.png"
"COPIED","cctv_coverage_map","G:\CCTV\Gemini_Generated_Image_x8c6ggx8c6ggx8c6.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__Gemini_Generated_Image_x8c6ggx8c6ggx8c6.png","13A17FCB327E8D01152759C839A98BF66DDE5B7AF46CDC5EE6BBC120E4949EE7","13A17FCB327E8D01152759C839A98BF66DDE5B7AF46CDC5EE6BBC120E4949EE7","6618730","CCTV\Gemini_Generated_Image_x8c6ggx8c6ggx8c6.png"
"COPIED","cctv_coverage_map","G:\CCTV\OFI.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__OFI.png","B2DF59A2FBDD724F939681512C9C1CA5DBF7F34DEE8813CC3E8B3DE227AFAD3F","B2DF59A2FBDD724F939681512C9C1CA5DBF7F34DEE8813CC3E8B3DE227AFAD3F","2657123","CCTV\OFI.png"
"COPIED","cctv_coverage_map","G:\CCTV\unnamed (1).jpg","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__unnamed (1).jpg","00715524F64B0E537930BDE1E2381CE28D7CA7361B1BBE923F5A0BE59692102F","00715524F64B0E537930BDE1E2381CE28D7CA7361B1BBE923F5A0BE59692102F","202244","CCTV\unnamed (1).jpg"
"COPIED","cctv_coverage_map","G:\CCTV\unnamed.jpg","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__unnamed.jpg","D039F03EEB7BE528107730DB39A875D60CD0DA96E4BDF09A986BAE81D9C3AE2E","D039F03EEB7BE528107730DB39A875D60CD0DA96E4BDF09A986BAE81D9C3AE2E","200337","CCTV\unnamed.jpg"
"COPIED","cctv_coverage_map","G:\CCTV\ZONAS CCTV.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__ZONAS CCTV.png","AEC6D4508FAEF2D2685A59C69D88FB4DBBED9BF4BD83768782751C82BEFE10C0","AEC6D4508FAEF2D2685A59C69D88FB4DBBED9BF4BD83768782751C82BEFE10C0","2841926","CCTV\ZONAS CCTV.png"
"COPIED","cctv_coverage_map","G:\CCTV\ZONAS.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__ZONAS.png","8F114B7819C4EFFFF60C35DA51EF59153A87D5E564B0DC3B5350BB13EC5E09F7","8F114B7819C4EFFFF60C35DA51EF59153A87D5E564B0DC3B5350BB13EC5E09F7","485545","CCTV\ZONAS.png"
"COPIED","cctv_coverage_map","G:\CCTV\CCTV_ACTUALIZADO\CCTV_Layout_PENDIENTE.xlsx","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__CCTV_ACTUALIZADO__CCTV_Layout_PENDIENTE.xlsx","47F24119FF18D66629B41E4188D4137DDF601C66C6F606CD0077486645827A8B","47F24119FF18D66629B41E4188D4137DDF601C66C6F606CD0077486645827A8B","6093","CCTV\CCTV_ACTUALIZADO\CCTV_Layout_PENDIENTE.xlsx"
"COPIED","cctv_coverage_map","G:\CCTV\FOTODS\Gemini_Generated_Image_otvgw6otvgw6otvg.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__FOTODS__Gemini_Generated_Image_otvgw6otvgw6otvg.png","4506E4989C3AFDB298AAD2372CF40BAC4800EC9DD17DAF7CAA162D7648B9FAA2","4506E4989C3AFDB298AAD2372CF40BAC4800EC9DD17DAF7CAA162D7648B9FAA2","9135711","CCTV\FOTODS\Gemini_Generated_Image_otvgw6otvgw6otvg.png"
"COPIED","cctv_coverage_map","G:\CCTV\NAVE TALLER\base_mejorada_mas_detalle_2x.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__NAVE TALLER__base_mejorada_mas_detalle_2x.png","359D083D0C6862521AD249EFEF4AC01440982140E9F4CDD56CBE34C32277A8E3","359D083D0C6862521AD249EFEF4AC01440982140E9F4CDD56CBE34C32277A8E3","3643595","CCTV\NAVE TALLER\base_mejorada_mas_detalle_2x.png"
"COPIED","cctv_coverage_map","G:\CCTV\NAVE TALLER\Gemini_Generated_Image_9g6qju9g6qju9g6q.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__NAVE TALLER__Gemini_Generated_Image_9g6qju9g6qju9g6q.png","23C4533277F3EFB3296547238BBD88ED9A52BEA0EAB27551DA97A0E025739B02","23C4533277F3EFB3296547238BBD88ED9A52BEA0EAB27551DA97A0E025739B02","1645086","CCTV\NAVE TALLER\Gemini_Generated_Image_9g6qju9g6qju9g6q.png"
"COPIED","cctv_coverage_map","G:\CCTV\NAVE TALLER\Gemini_Generated_Image_l85f3pl85f3pl85f.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__NAVE TALLER__Gemini_Generated_Image_l85f3pl85f3pl85f.png","83EF34BD0642F38676CAF75BC7F91285B1930CA9F7784D814A5B8CD718EA3447","83EF34BD0642F38676CAF75BC7F91285B1930CA9F7784D814A5B8CD718EA3447","5853204","CCTV\NAVE TALLER\Gemini_Generated_Image_l85f3pl85f3pl85f.png"
"COPIED","cctv_coverage_map","G:\CCTV\NAVE TALLER\Gemini_Generated_Image_mxc074mxc074mxc0.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__NAVE TALLER__Gemini_Generated_Image_mxc074mxc074mxc0.png","4ED5A531CC9F214AAECA7C085973CF22BC24D0CB1CD6940FE99476BD195FA6D8","4ED5A531CC9F214AAECA7C085973CF22BC24D0CB1CD6940FE99476BD195FA6D8","1817045","CCTV\NAVE TALLER\Gemini_Generated_Image_mxc074mxc074mxc0.png"
"COPIED","cctv_coverage_map","G:\CCTV\NAVE TALLER\nave 1.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__NAVE TALLER__nave 1.png","5A97AECE6F84B6F63599CA9AAF5C900FDEECB82E58664BF2277A236240CBA8D4","5A97AECE6F84B6F63599CA9AAF5C900FDEECB82E58664BF2277A236240CBA8D4","2432474","CCTV\NAVE TALLER\nave 1.png"
"COPIED","cctv_coverage_map","G:\CCTV\NAVE TALLER\ZONAS CCTV.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__NAVE TALLER__ZONAS CCTV.png","82D96D5A9DEFA1C456DB727689CAB894875AA0BE3D07FEB404DAF68D54485443","82D96D5A9DEFA1C456DB727689CAB894875AA0BE3D07FEB404DAF68D54485443","2849860","CCTV\NAVE TALLER\ZONAS CCTV.png"
"COPIED","cctv_coverage_map","G:\CCTV\NAVE TALLER\NAVE\base_mejorada_realista.jpg","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__NAVE TALLER__NAVE__base_mejorada_realista.jpg","014F273AAB989CEA30C51EF805BC607DDC29C2F432076D0B1A2A7525E7DB3791","014F273AAB989CEA30C51EF805BC607DDC29C2F432076D0B1A2A7525E7DB3791","236789","CCTV\NAVE TALLER\NAVE\base_mejorada_realista.jpg"
"COPIED","cctv_coverage_map","G:\CCTV\NAVE TALLER\NAVE\ChatGPT Image 6 ene 2026, 05_28_14 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\CCTV__NAVE TALLER__NAVE__ChatGPT Image 6 ene 2026, 05_28_14 a.m..png","4FA0F3FFB31151C2147F6003D0BAA95615388D3B55518BEAB27A075F7989C899","4FA0F3FFB31151C2147F6003D0BAA95615388D3B55518BEAB27A075F7989C899","3846486","CCTV\NAVE TALLER\NAVE\ChatGPT Image 6 ene 2026, 05_28_14 a.m..png"
